allocation_id,entry_id,invoice_id,amount_allocated,allocated_date
ALL_INV_C00012_02,ENT_INV_C00012_02_P,INV_C00012_02,59.0,2023-06-24
ALL_INV_C00012_03,ENT_INV_C00012_03_P,INV_C00012_03,59.0,2023-07-24
ALL_INV_C00012_04,ENT_INV_C00012_04_P,INV_C00012_04,59.0,2023-08-24
ALL_INV_C00012_05,ENT_INV_C00012_05_P,INV_C00012_05,59.0,2023-09-24
ALL_INV_C00012_06,ENT_INV_C00012_06_P,INV_C00012_06,59.0,2023-10-24
ALL_INV_C00012_07,ENT_INV_C00012_07_P,INV_C00012_07,59.0,2023-11-24
ALL_INV_C00012_08,ENT_INV_C00012_08_P,INV_C00012_08,59.0,2023-12-24
ALL_INV_C00012_09,ENT_INV_C00012_09_P,INV_C00012_09,59.0,2024-01-24
ALL_INV_C00012_10,ENT_INV_C00012_10_P,INV_C00012_11,59.0,2024-02-24
ALL_INV_C00012_11,ENT_INV_C00012_11_P,INV_C00012_11,59.0,2024-03-24
ALL_INV_C00012_12,ENT_INV_C00012_12_P,INV_C00012_12,59.0,2024-04-24
ALL_INV_C00012_13,ENT_INV_C00012_13_P,INV_C00012_13,59.0,2024-05-24
ALL_INV_C00012_14,ENT_INV_C00012_14_P,INV_C00012_14,59.0,2024-06-24
ALL_INV_C00012_15,ENT_INV_C00012_15_P,INV_C00012_15,59.0,2024-07-24
ALL_INV_C00012_16,ENT_INV_C00012_16_P,INV_C00012_16,59.0,2024-08-24
ALL_INV_C00012_17,ENT_INV_C00012_17_P,INV_C00012_17,59.0,2024-09-24
ALL_INV_C00012_18,ENT_INV_C00012_18_P,INV_C00012_18,59.0,2024-10-24
ALL_INV_C00012_19,ENT_INV_C00012_19_P,INV_C00012_19,59.0,2024-11-24
ALL_INV_C00012_20,ENT_INV_C00012_20_P,INV_C00012_20,59.0,2024-12-24
ALL_INV_C00012_21,ENT_INV_C00012_21_P,INV_C00012_21,59.0,2025-01-24
ALL_INV_C00012_22,ENT_INV_C00012_22_P,INV_C00012_22,59.0,2025-02-24
ALL_INV_C00012_23,ENT_INV_C00012_23_P,INV_C00012_23,59.0,2025-03-24
ALL_INV_C00013_00,ENT_INV_C00013_00_P,INV_C00013_00,99.0,2023-03-22
ALL_INV_C00013_01,ENT_INV_C00013_01_P,INV_C00013_01,99.0,2023-04-22
ALL_INV_C00013_02,ENT_INV_C00013_02_P,INV_C00013_02,99.0,2023-05-22
ALL_INV_C00013_03,ENT_INV_C00013_03_P,INV_C00013_03,99.0,2023-06-22
ALL_INV_C00013_04,ENT_INV_C00013_04_P,INV_C00013_04,99.0,2023-07-22
ALL_INV_C00013_05,ENT_INV_C00013_05_P,INV_C00013_05,99.0,2023-08-22
ALL_INV_C00013_06,ENT_INV_C00013_06_P,INV_C00013_06,99.0,2023-09-22
ALL_INV_C00013_07,ENT_INV_C00013_07_P,INV_C00013_07,99.0,2023-10-22
ALL_INV_C00013_08,ENT_INV_C00013_08_P,INV_C00013_08,99.0,2023-11-22
ALL_INV_C00013_09,ENT_INV_C00013_09_P,INV_C00013_09,99.0,2023-12-22
ALL_INV_C00013_10,ENT_INV_C00013_10_P,INV_C00013_10,99.0,2024-01-22
ALL_INV_C00013_11,ENT_INV_C00013_11_P,INV_C00013_11,99.0,2024-02-22
ALL_INV_C00013_12,ENT_INV_C00013_12_P,INV_C00013_12,99.0,2024-03-22
ALL_INV_C00013_13,ENT_INV_C00013_13_P,INV_C00013_13,99.0,2024-04-22
ALL_INV_C00013_14,ENT_INV_C00013_14_P,INV_C00013_14,99.0,2024-05-22
ALL_INV_C00013_15,ENT_INV_C00013_15_P,INV_C00013_15,99.0,2024-06-22
ALL_INV_C00013_16,ENT_INV_C00013_16_P,INV_C00013_16,99.0,2024-07-22
ALL_INV_C00013_17,ENT_INV_C00013_17_P,INV_C00013_17,99.0,2024-08-22
ALL_INV_C00013_18,ENT_INV_C00013_18_P,INV_C00013_18,99.0,2024-09-22
ALL_INV_C00013_19,ENT_INV_C00013_19_P,INV_C00013_19,99.0,2024-10-22
ALL_INV_C00013_20,ENT_INV_C00013_20_P,INV_C00013_20,99.0,2024-11-22
ALL_INV_C00013_21,ENT_INV_C00013_21_P,INV_C00013_21,99.0,2024-12-22
ALL_INV_C00013_22,ENT_INV_C00013_22_P,INV_C00013_22,99.0,2025-01-22
ALL_INV_C00013_23,ENT_INV_C00013_23_P,INV_C00013_23,99.0,2025-02-22
ALL_INV_C00014_00,ENT_INV_C00014_00_P,INV_C00014_00,129.0,2023-02-07
ALL_INV_C00014_01,ENT_INV_C00014_01_P,INV_C00014_01,129.0,2023-03-07
ALL_INV_C00014_02,ENT_INV_C00014_02_P,INV_C00014_02,129.0,2023-04-07
ALL_INV_C00014_03,ENT_INV_C00014_03_P,INV_C00014_03,129.0,2023-05-07
ALL_INV_C00014_04,ENT_INV_C00014_04_P,INV_C00014_04,129.0,2023-06-07
ALL_INV_C00014_05,ENT_INV_C00014_05_P,INV_C00014_05,129.0,2023-07-07
ALL_INV_C00014_06,ENT_INV_C00014_06_P,INV_C00014_06,129.0,2023-08-07
ALL_INV_C00014_07,ENT_INV_C00014_07_P,INV_C00014_07,129.0,2023-09-07
ALL_INV_C00014_08,ENT_INV_C00014_08_P,INV_C00014_08,129.0,2023-10-07
ALL_INV_C00014_09,ENT_INV_C00014_09_P,INV_C00014_09,129.0,2023-11-07
ALL_INV_C00014_10,ENT_INV_C00014_10_P,INV_C00014_10,129.0,2023-12-07
ALL_INV_C00014_11,ENT_INV_C00014_11_P,INV_C00014_11,129.0,2024-01-07
ALL_INV_C00014_12,ENT_INV_C00014_12_P,INV_C00014_12,129.0,2024-02-07
ALL_INV_C00014_13,ENT_INV_C00014_13_P,INV_C00014_13,129.0,2024-03-07
ALL_INV_C00014_14,ENT_INV_C00014_14_P,INV_C00014_14,129.0,2024-04-07
ALL_INV_C00014_15,ENT_INV_C00014_15_P,INV_C00014_15,129.0,2024-05-07
ALL_INV_C00014_16,ENT_INV_C00014_16_P,INV_C00014_16,129.0,2024-06-07
ALL_INV_C00014_17,ENT_INV_C00014_17_P,INV_C00014_17,129.0,2024-07-07
ALL_INV_C00014_18,ENT_INV_C00014_18_P,INV_C00014_18,129.0,2024-08-07
ALL_INV_C00014_19,ENT_INV_C00014_19_P,INV_C00014_19,129.0,2024-09-07
ALL_INV_C00014_20,ENT_INV_C00014_20_P,INV_C00014_20,129.0,2024-10-07
ALL_INV_C00014_21,ENT_INV_C00014_21_P,INV_C00014_21,129.0,2024-11-07
ALL_INV_C00014_22,ENT_INV_C00014_22_P,INV_C00014_22,129.0,2024-12-07
ALL_INV_C00014_23,ENT_INV_C00014_23_P,INV_C00014_23,129.0,2025-01-07
ALL_INV_C00015_00,ENT_INV_C00015_00_P,INV_C00015_00,59.0,2023-04-11
ALL_INV_C00015_01,ENT_INV_C00015_01_P,INV_C00015_01,59.0,2023-05-11
ALL_INV_C00015_02,ENT_INV_C00015_02_P,INV_C00015_02,59.0,2023-06-11
ALL_INV_C00015_03,ENT_INV_C00015_03_P,INV_C00015_03,59.0,2023-07-11
ALL_INV_C00015_04,ENT_INV_C00015_04_P,INV_C00015_04,59.0,2023-08-11
ALL_INV_C00015_05,ENT_INV_C00015_05_P,INV_C00015_05,59.0,2023-09-11
ALL_INV_C00015_06,ENT_INV_C00015_06_P,INV_C00015_06,59.0,2023-10-11
ALL_INV_C00015_07,ENT_INV_C00015_07_P,INV_C00015_07,59.0,2023-11-11
ALL_INV_C00015_08,ENT_INV_C00015_08_P,INV_C00015_08,59.0,2023-12-11
ALL_INV_C00015_09,ENT_INV_C00015_09_P,INV_C00015_09,59.0,2024-01-11
ALL_INV_C00015_10,ENT_INV_C00015_10_P,INV_C00015_10,59.0,2024-02-11
ALL_INV_C00015_11,ENT_INV_C00015_11_P,INV_C00015_11,59.0,2024-03-11
ALL_INV_C00015_12,ENT_INV_C00015_12_P,INV_C00015_12,59.0,2024-04-11
ALL_INV_C00015_13,ENT_INV_C00015_13_P,INV_C00015_13,59.0,2024-05-11
ALL_INV_C00015_14,ENT_INV_C00015_14_P,INV_C00015_14,59.0,2024-06-11
ALL_INV_C00015_15,ENT_INV_C00015_15_P,INV_C00015_15,59.0,2024-07-11
ALL_INV_C00015_16,ENT_INV_C00015_16_P,INV_C00015_16,59.0,2024-08-11
ALL_INV_C00015_17,ENT_INV_C00015_17_P,INV_C00015_17,59.0,2024-09-11
ALL_INV_C00015_18,ENT_INV_C00015_18_P,INV_C00015_18,59.0,2024-10-11
ALL_INV_C00015_19,ENT_INV_C00015_19_P,INV_C00015_19,59.0,2024-11-11
ALL_INV_C00015_20,ENT_INV_C00015_20_P,INV_C00015_20,59.0,2024-12-11
ALL_INV_C00015_21,ENT_INV_C00015_21_P,INV_C00015_21,59.0,2025-01-11
ALL_INV_C00015_22,ENT_INV_C00015_22_P,INV_C00015_22,59.0,2025-02-11
ALL_INV_C00015_23,ENT_INV_C00015_23_P,INV_C00015_23,59.0,2025-03-11
ALL_INV_C00016_00,ENT_INV_C00016_00_P,INV_C00016_00,99.0,2023-03-31
ALL_INV_C00016_01,ENT_INV_C00016_01_P,INV_C00016_01,99.0,2023-05-01
ALL_INV_C00016_02,ENT_INV_C00016_02_P,INV_C00016_02,99.0,2023-05-31
ALL_INV_C00016_03,ENT_INV_C00016_03_P,INV_C00016_03,99.0,2023-07-01
ALL_INV_C00016_04,ENT_INV_C00016_04_P,INV_C00016_04,99.0,2023-07-31
ALL_INV_C00016_05,ENT_INV_C00016_05_P,INV_C00016_05,99.0,2023-08-31
ALL_INV_C00016_06,ENT_INV_C00016_06_P,INV_C00016_06,99.0,2023-10-01
ALL_INV_C00016_07,ENT_INV_C00016_07_P,INV_C00016_07,99.0,2023-10-31
ALL_INV_C00016_08,ENT_INV_C00016_08_P,INV_C00016_08,99.0,2023-12-01
ALL_INV_C00016_09,ENT_INV_C00016_09_P,INV_C00016_09,99.0,2023-12-31
ALL_INV_C00016_10,ENT_INV_C00016_10_P,INV_C00016_10,99.0,2024-01-31
ALL_INV_C00016_11,ENT_INV_C00016_11_P,INV_C00016_11,99.0,2024-03-02
ALL_INV_C00016_12,ENT_INV_C00016_12_P,INV_C00016_12,99.0,2024-03-31
ALL_INV_C00016_13,ENT_INV_C00016_13_P,INV_C00016_13,99.0,2024-05-01
ALL_INV_C00016_14,ENT_INV_C00016_14_P,INV_C00016_14,99.0,2024-05-31
ALL_INV_C00016_15,ENT_INV_C00016_15_P,INV_C00016_15,99.0,2024-07-01
ALL_INV_C00016_16,ENT_INV_C00016_16_P,INV_C00016_16,99.0,2024-07-31
ALL_INV_C00016_17,ENT_INV_C00016_17_P,INV_C00016_17,99.0,2024-08-31
ALL_INV_C00016_18,ENT_INV_C00016_18_P,INV_C00016_18,99.0,2024-10-01
ALL_INV_C00016_19,ENT_INV_C00016_19_P,INV_C00016_19,99.0,2024-10-31
ALL_INV_C00016_20,ENT_INV_C00016_20_P,INV_C00016_20,99.0,2024-12-01
ALL_INV_C00016_21,ENT_INV_C00016_21_P,INV_C00016_21,99.0,2024-12-31
ALL_INV_C00016_22,ENT_INV_C00016_22_P,INV_C00016_22,99.0,2025-01-31
ALL_INV_C00016_23,ENT_INV_C00016_23_P,INV_C00016_23,99.0,2025-03-03
ALL_INV_C00017_00,ENT_INV_C00017_00_P,INV_C00017_00,75.0,2023-04-04
ALL_INV_C00017_01,ENT_INV_C00017_01_P,INV_C00017_01,75.0,2023-05-04
ALL_INV_C00017_02,ENT_INV_C00017_02_P,INV_C00017_02,75.0,2023-06-04
ALL_INV_C00017_03,ENT_INV_C00017_03_P,INV_C00017_03,75.0,2023-07-04
ALL_INV_C00017_04,ENT_INV_C00017_04_P,INV_C00017_04,75.0,2023-08-04
ALL_INV_C00017_05,ENT_INV_C00017_05_P,INV_C00017_05,75.0,2023-09-04
ALL_INV_C00017_06,ENT_INV_C00017_06_P,INV_C00017_06,75.0,2023-10-04
ALL_INV_C00017_07,ENT_INV_C00017_07_P,INV_C00017_07,75.0,2023-11-04
ALL_INV_C00017_08,ENT_INV_C00017_08_P,INV_C00017_08,75.0,2023-12-04
ALL_INV_C00017_09,ENT_INV_C00017_09_P,INV_C00017_09,75.0,2024-01-04
ALL_INV_C00017_10,ENT_INV_C00017_10_P,INV_C00017_10,75.0,2024-02-04
ALL_INV_C00017_11,ENT_INV_C00017_11_P,INV_C00017_11,75.0,2024-03-04
ALL_INV_C00017_12,ENT_INV_C00017_12_P,INV_C00017_12,75.0,2024-04-04
ALL_INV_C00017_13,ENT_INV_C00017_13_P,INV_C00017_13,75.0,2024-05-04
ALL_INV_C00017_14,ENT_INV_C00017_14_P,INV_C00017_14,75.0,2024-06-04
ALL_INV_C00017_15,ENT_INV_C00017_15_P,INV_C00017_15,75.0,2024-07-04
ALL_INV_C00017_16,ENT_INV_C00017_16_P,INV_C00017_16,75.0,2024-08-04
ALL_INV_C00017_17,ENT_INV_C00017_17_P,INV_C00017_17,75.0,2024-09-04
ALL_INV_C00017_18,ENT_INV_C00017_18_P,INV_C00017_18,75.0,2024-10-04
ALL_INV_C00017_19,ENT_INV_C00017_19_P,INV_C00017_19,75.0,2024-11-04
ALL_INV_C00017_20,ENT_INV_C00017_20_P,INV_C00017_20,75.0,2024-12-04
ALL_INV_C00017_21,ENT_INV_C00017_21_P,INV_C00017_21,75.0,2025-01-04
ALL_INV_C00017_22,ENT_INV_C00017_22_P,INV_C00017_22,75.0,2025-02-04
ALL_INV_C00017_23,ENT_INV_C00017_23_P,INV_C00017_23,75.0,2025-03-04
ALL_INV_C00018_00,ENT_INV_C00018_00_P,INV_C00018_00,89.0,2023-05-22
ALL_INV_C00018_01,ENT_INV_C00018_01_P,INV_C00018_01,89.0,2023-06-22
ALL_INV_C00018_02,ENT_INV_C00018_02_P,INV_C00018_02,89.0,2023-07-22
ALL_INV_C00018_03,ENT_INV_C00018_03_P,INV_C00018_03,89.0,2023-08-22
ALL_INV_C00018_04,ENT_INV_C00018_04_P,INV_C00018_04,89.0,2023-09-22
ALL_INV_C00018_05,ENT_INV_C00018_05_P,INV_C00018_05,89.0,2023-10-22
ALL_INV_C00018_06,ENT_INV_C00018_06_P,INV_C00018_06,89.0,2023-11-22
ALL_INV_C00018_07,ENT_INV_C00018_07_P,INV_C00018_07,89.0,2023-12-22
ALL_INV_C00018_08,ENT_INV_C00018_08_P,INV_C00018_08,89.0,2024-01-22
ALL_INV_C00018_09,ENT_INV_C00018_09_P,INV_C00018_09,89.0,2024-02-22
ALL_INV_C00018_10,ENT_INV_C00018_10_P,INV_C00018_10,89.0,2024-03-22
ALL_INV_C00018_11,ENT_INV_C00018_11_P,INV_C00018_11,89.0,2024-04-22
ALL_INV_C00018_12,ENT_INV_C00018_12_P,INV_C00018_12,89.0,2024-05-22
ALL_INV_C00018_13,ENT_INV_C00018_13_P,INV_C00018_13,89.0,2024-06-22
ALL_INV_C00018_14,ENT_INV_C00018_14_P,INV_C00018_14,89.0,2024-07-22
ALL_INV_C00018_15,ENT_INV_C00018_15_P,INV_C00018_15,89.0,2024-08-22
ALL_INV_C00018_16,ENT_INV_C00018_16_P,INV_C00018_16,89.0,2024-09-22
ALL_INV_C00018_17,ENT_INV_C00018_17_P,INV_C00018_17,89.0,2024-10-22
ALL_INV_C00018_18,ENT_INV_C00018_18_P,INV_C00018_18,89.0,2024-11-22
ALL_INV_C00018_19,ENT_INV_C00018_19_P,INV_C00018_19,89.0,2024-12-22
ALL_INV_C00018_20,ENT_INV_C00018_20_P,INV_C00018_20,89.0,2025-01-22
ALL_INV_C00018_21,ENT_INV_C00018_21_P,INV_C00018_21,89.0,2025-02-22
ALL_INV_C00018_22,ENT_INV_C00018_22_P,INV_C00018_22,89.0,2025-03-22
ALL_INV_C00018_23,ENT_INV_C00018_23_P,INV_C00018_23,89.0,2025-04-22
ALL_INV_C00019_00,ENT_INV_C00019_00_P,INV_C00019_00,89.0,2023-06-15
ALL_INV_C00019_01,ENT_INV_C00019_01_P,INV_C00019_01,89.0,2023-07-15
ALL_INV_C00019_02,ENT_INV_C00019_02_P,INV_C00019_02,89.0,2023-08-15
ALL_INV_C00019_03,ENT_INV_C00019_03_P,INV_C00019_03,89.0,2023-09-15
ALL_INV_C00019_04,ENT_INV_C00019_04_P,INV_C00019_04,89.0,2023-10-15
ALL_INV_C00019_05,ENT_INV_C00019_05_P,INV_C00019_05,89.0,2023-11-15
ALL_INV_C00019_06,ENT_INV_C00019_06_P,INV_C00019_06,89.0,2023-12-15
ALL_INV_C00019_07,ENT_INV_C00019_07_P,INV_C00019_07,89.0,2024-01-15
ALL_INV_C00019_08,ENT_INV_C00019_08_P,INV_C00019_08,89.0,2024-02-15
ALL_INV_C00019_09,ENT_INV_C00019_09_P,INV_C00019_09,89.0,2024-03-15
ALL_INV_C00019_10,ENT_INV_C00019_10_P,INV_C00019_10,89.0,2024-04-15
ALL_INV_C00019_11,ENT_INV_C00019_11_P,INV_C00019_11,89.0,2024-05-15
ALL_INV_C00019_12,ENT_INV_C00019_12_P,INV_C00019_12,89.0,2024-06-15
ALL_INV_C00019_13,ENT_INV_C00019_13_P,INV_C00019_13,89.0,2024-07-15
ALL_INV_C00019_14,ENT_INV_C00019_14_P,INV_C00019_14,89.0,2024-08-15
ALL_INV_C00019_15,ENT_INV_C00019_15_P,INV_C00019_15,89.0,2024-09-15
ALL_INV_C00019_16,ENT_INV_C00019_16_P,INV_C00019_16,89.0,2024-10-15
ALL_INV_C00019_17,ENT_INV_C00019_17_P,INV_C00019_17,89.0,2024-11-15
ALL_INV_C00019_18,ENT_INV_C00019_18_P,INV_C00019_18,89.0,2024-12-15
ALL_INV_C00019_19,ENT_INV_C00019_19_P,INV_C00019_19,89.0,2025-01-15
ALL_INV_C00019_20,ENT_INV_C00019_20_P,INV_C00019_20,89.0,2025-02-15
ALL_INV_C00019_21,ENT_INV_C00019_21_P,INV_C00019_21,89.0,2025-03-15
ALL_INV_C00019_22,ENT_INV_C00019_22_P,INV_C00019_22,89.0,2025-04-15
ALL_INV_C00019_23,ENT_INV_C00019_23_P,INV_C00019_23,89.0,2025-05-15
ALL_INV_C00020_00,ENT_INV_C00020_00_P,INV_C00020_00,75.0,2023-06-13
ALL_INV_C00020_01,ENT_INV_C00020_01_P,INV_C00020_01,75.0,2023-07-13
ALL_INV_C00020_02,ENT_INV_C00020_02_P,INV_C00020_02,75.0,2023-08-13
ALL_INV_C00020_03,ENT_INV_C00020_03_P,INV_C00020_03,75.0,2023-09-13
ALL_INV_C00020_04,ENT_INV_C00020_04_P,INV_C00020_04,75.0,2023-10-13
ALL_INV_C00020_05,ENT_INV_C00020_05_P,INV_C00020_05,75.0,2023-11-13
ALL_INV_C00020_06,ENT_INV_C00020_06_P,INV_C00020_06,75.0,2023-12-13
ALL_INV_C00020_07,ENT_INV_C00020_07_P,INV_C00020_07,75.0,2024-01-13
ALL_INV_C00020_08,ENT_INV_C00020_08_P,INV_C00020_08,75.0,2024-02-13
ALL_INV_C00020_09,ENT_INV_C00020_09_P,INV_C00020_09,75.0,2024-03-13
ALL_INV_C00020_10,ENT_INV_C00020_10_P,INV_C00020_10,75.0,2024-04-13
ALL_INV_C00020_11,ENT_INV_C00020_11_P,INV_C00020_11,75.0,2024-05-13
ALL_INV_C00020_12,ENT_INV_C00020_12_P,INV_C00020_12,75.0,2024-06-13
ALL_INV_C00020_13,ENT_INV_C00020_13_P,INV_C00020_13,75.0,2024-07-13
ALL_INV_C00020_14,ENT_INV_C00020_14_P,INV_C00020_14,75.0,2024-08-13
ALL_INV_C00020_15,ENT_INV_C00020_15_P,INV_C00020_15,75.0,2024-09-13
ALL_INV_C00020_16,ENT_INV_C00020_16_P,INV_C00020_16,75.0,2024-10-13
ALL_INV_C00020_17,ENT_INV_C00020_17_P,INV_C00020_17,75.0,2024-11-13
ALL_INV_C00020_18,ENT_INV_C00020_18_P,INV_C00020_18,75.0,2024-12-13
ALL_INV_C00020_19,ENT_INV_C00020_19_P,INV_C00020_19,75.0,2025-01-13
ALL_INV_C00020_20,ENT_INV_C00020_20_P,INV_C00020_20,75.0,2025-02-13
ALL_INV_C00020_21,ENT_INV_C00020_21_P,INV_C00020_21,75.0,2025-03-13
ALL_INV_C00020_22,ENT_INV_C00020_22_P,INV_C00020_22,75.0,2025-04-13
ALL_INV_C00020_23,ENT_INV_C00020_23_P,INV_C00020_23,75.0,2025-05-13
ALL_INV_C00021_00,ENT_INV_C00021_00_P,INV_C00021_00,89.0,2023-04-24
ALL_INV_C00021_01,ENT_INV_C00021_01_P,INV_C00021_01,89.0,2023-05-24
ALL_INV_C00021_02,ENT_INV_C00021_02_P,INV_C00021_02,89.0,2023-06-24
ALL_INV_C00021_03,ENT_INV_C00021_03_P,INV_C00021_03,89.0,2023-07-24
ALL_INV_C00021_04,ENT_INV_C00021_04_P,INV_C00021_04,89.0,2023-08-24
ALL_INV_C00021_05,ENT_INV_C00021_05_P,INV_C00021_05,89.0,2023-09-24
ALL_INV_C00021_06,ENT_INV_C00021_06_P,INV_C00021_06,89.0,2023-10-24
ALL_INV_C00021_07,ENT_INV_C00021_07_P,INV_C00021_07,89.0,2023-11-24
ALL_INV_C00021_08,ENT_INV_C00021_08_P,INV_C00021_08,89.0,2023-12-24
ALL_INV_C00021_09,ENT_INV_C00021_09_P,INV_C00021_09,89.0,2024-01-24
ALL_INV_C00021_10,ENT_INV_C00021_10_P,INV_C00021_10,89.0,2024-02-24
ALL_INV_C00021_11,ENT_INV_C00021_11_P,INV_C00021_11,89.0,2024-03-24
ALL_INV_C00021_12,ENT_INV_C00021_12_P,INV_C00021_12,89.0,2024-04-24
ALL_INV_C00021_13,ENT_INV_C00021_13_P,INV_C00021_13,89.0,2024-05-24
ALL_INV_C00021_14,ENT_INV_C00021_14_P,INV_C00021_14,89.0,2024-06-24
ALL_INV_C00021_15,ENT_INV_C00021_15_P,INV_C00021_15,89.0,2024-07-24
ALL_INV_C00021_16,ENT_INV_C00021_16_P,INV_C00021_16,89.0,2024-08-24
ALL_INV_C00021_17,ENT_INV_C00021_17_P,INV_C00021_17,89.0,2024-09-24
ALL_INV_C00021_18,ENT_INV_C00021_18_P,INV_C00021_18,89.0,2024-10-24
ALL_INV_C00021_19,ENT_INV_C00021_19_P,INV_C00021_19,89.0,2024-11-24
ALL_INV_C00021_20,ENT_INV_C00021_20_P,INV_C00021_20,89.0,2024-12-24
ALL_INV_C00021_21,ENT_INV_C00021_21_P,INV_C00021_21,89.0,2025-01-24
ALL_INV_C00021_22,ENT_INV_C00021_22_P,INV_C00021_22,89.0,2025-02-24
ALL_INV_C00021_23,ENT_INV_C00021_23_P,INV_C00021_23,89.0,2025-03-24
ALL_INV_C00022_00,ENT_INV_C00022_00_P,INV_C00022_00,75.0,2023-06-16
ALL_INV_C00022_01,ENT_INV_C00022_01_P,INV_C00022_01,75.0,2023-07-16
ALL_INV_C00022_02,ENT_INV_C00022_02_P,INV_C00022_02,75.0,2023-08-16
ALL_INV_C00022_03,ENT_INV_C00022_03_P,INV_C00022_03,75.0,2023-09-16
ALL_INV_C00022_04,ENT_INV_C00022_04_P,INV_C00022_04,75.0,2023-10-16
ALL_INV_C00022_05,ENT_INV_C00022_05_P,INV_C00022_05,75.0,2023-11-16
ALL_INV_C00022_06,ENT_INV_C00022_06_P,INV_C00022_06,75.0,2023-12-16
ALL_INV_C00022_07,ENT_INV_C00022_07_P,INV_C00022_07,75.0,2024-01-16
ALL_INV_C00022_08,ENT_INV_C00022_08_P,INV_C00022_08,75.0,2024-02-16
ALL_INV_C00022_09,ENT_INV_C00022_09_P,INV_C00022_09,75.0,2024-03-16
ALL_INV_C00022_10,ENT_INV_C00022_10_P,INV_C00022_10,75.0,2024-04-16
ALL_INV_C00022_11,ENT_INV_C00022_11_P,INV_C00022_11,75.0,2024-05-16
ALL_INV_C00022_12,ENT_INV_C00022_12_P,INV_C00022_12,75.0,2024-06-16
ALL_INV_C00022_13,ENT_INV_C00022_13_P,INV_C00022_13,75.0,2024-07-16
ALL_INV_C00022_14,ENT_INV_C00022_14_P,INV_C00022_14,75.0,2024-08-16
ALL_INV_C00022_15,ENT_INV_C00022_15_P,INV_C00022_15,75.0,2024-09-16
ALL_INV_C00022_16,ENT_INV_C00022_16_P,INV_C00022_16,75.0,2024-10-16
ALL_INV_C00022_17,ENT_INV_C00022_17_P,INV_C00022_17,75.0,2024-11-16
ALL_INV_C00022_18,ENT_INV_C00022_18_P,INV_C00022_18,75.0,2024-12-16
ALL_INV_C00022_19,ENT_INV_C00022_19_P,INV_C00022_19,75.0,2025-01-16
ALL_INV_C00022_20,ENT_INV_C00022_20_P,INV_C00022_20,75.0,2025-02-16
ALL_INV_C00022_21,ENT_INV_C00022_21_P,INV_C00022_21,75.0,2025-03-16
ALL_INV_C00022_22,ENT_INV_C00022_22_P,INV_C00022_22,75.0,2025-04-16
ALL_INV_C00022_23,ENT_INV_C00022_23_P,INV_C00022_23,75.0,2025-05-16
ALL_INV_C00023_00,ENT_INV_C00023_00_P,INV_C00023_00,59.0,2023-06-08
ALL_INV_C00023_01,ENT_INV_C00023_01_P,INV_C00023_01,59.0,2023-07-08
ALL_INV_C00023_02,ENT_INV_C00023_02_P,INV_C00023_02,59.0,2023-08-08
ALL_INV_C00023_03,ENT_INV_C00023_03_P,INV_C00023_03,59.0,2023-09-08
ALL_INV_C00023_04,ENT_INV_C00023_04_P,INV_C00023_04,59.0,2023-10-08
ALL_INV_C00023_05,ENT_INV_C00023_05_P,INV_C00023_05,59.0,2023-11-08
ALL_INV_C00023_06,ENT_INV_C00023_06_P,INV_C00023_06,59.0,2023-12-08
ALL_INV_C00023_07,ENT_INV_C00023_07_P,INV_C00023_07,59.0,2024-01-08
ALL_INV_C00023_08,ENT_INV_C00023_08_P,INV_C00023_08,59.0,2024-02-08
ALL_INV_C00023_09,ENT_INV_C00023_09_P,INV_C00023_09,59.0,2024-03-08
ALL_INV_C00023_10,ENT_INV_C00023_10_P,INV_C00023_10,59.0,2024-04-08
ALL_INV_C00023_11,ENT_INV_C00023_11_P,INV_C00023_11,59.0,2024-05-08
ALL_INV_C00023_12,ENT_INV_C00023_12_P,INV_C00023_12,59.0,2024-06-08
ALL_INV_C00023_13,ENT_INV_C00023_13_P,INV_C00023_13,59.0,2024-07-08
ALL_INV_C00023_14,ENT_INV_C00023_14_P,INV_C00023_14,59.0,2024-08-08
ALL_INV_C00023_15,ENT_INV_C00023_15_P,INV_C00023_15,59.0,2024-09-08
ALL_INV_C00023_16,ENT_INV_C00023_16_P,INV_C00023_16,59.0,2024-10-08
ALL_INV_C00023_17,ENT_INV_C00023_17_P,INV_C00023_17,59.0,2024-11-08
ALL_INV_C00023_18,ENT_INV_C00023_18_P,INV_C00023_18,59.0,2024-12-08
ALL_INV_C00023_19,ENT_INV_C00023_19_P,INV_C00023_19,59.0,2025-01-08
ALL_INV_C00023_20,ENT_INV_C00023_20_P,INV_C00023_20,59.0,2025-02-08
ALL_INV_C00023_21,ENT_INV_C00023_21_P,INV_C00023_21,59.0,2025-03-08
ALL_INV_C00023_22,ENT_INV_C00023_22_P,INV_C00023_22,59.0,2025-04-08
ALL_INV_C00023_23,ENT_INV_C00023_23_P,INV_C00023_23,59.0,2025-05-08
ALL_INV_C00024_00,ENT_INV_C00024_00_P,INV_C00024_00,89.0,2023-05-21
ALL_INV_C00024_01,ENT_INV_C00024_01_P,INV_C00024_01,89.0,2023-06-21
ALL_INV_C00024_02,ENT_INV_C00024_02_P,INV_C00024_02,89.0,2023-07-21
ALL_INV_C00024_03,ENT_INV_C00024_03_P,INV_C00024_03,89.0,2023-08-21
ALL_INV_C00024_04,ENT_INV_C00024_04_P,INV_C00024_04,89.0,2023-09-21
