entry_id,customer_id,type,amount,effective_date,source,status
ENT_INV_C00006_16_D,C00006,invoice_debit,-89.0,2024-05-11,invoice,settled
ENT_INV_C00006_16_P,C00006,payment,89.0,2024-06-14,direct_debit,settled
ENT_INV_C00006_17_D,C00006,invoice_debit,-89.0,2024-06-11,invoice,settled
ENT_INV_C00006_17_P,C00006,payment,89.0,2024-07-14,direct_debit,settled
ENT_INV_C00006_18_D,C00006,invoice_debit,-89.0,2024-07-11,invoice,settled
ENT_INV_C00006_18_P,C00006,payment,89.0,2024-08-14,direct_debit,settled
ENT_INV_C00006_19_D,C00006,invoice_debit,-89.0,2024-08-11,invoice,settled
ENT_INV_C00006_19_P,C00006,payment,89.0,2024-09-14,direct_debit,settled
ENT_INV_C00006_20_D,C00006,invoice_debit,-89.0,2024-09-11,invoice,settled
ENT_INV_C00006_20_P,C00006,payment,89.0,2024-10-14,direct_debit,settled
ENT_INV_C00006_21_D,C00006,invoice_debit,-89.0,2024-10-11,invoice,settled
ENT_INV_C00006_21_P,C00006,payment,89.0,2024-11-14,direct_debit,settled
ENT_INV_C00006_22_D,C00006,invoice_debit,-89.0,2024-11-11,invoice,settled
ENT_INV_C00006_22_P,C00006,payment,89.0,2024-12-14,direct_debit,settled
ENT_INV_C00006_23_D,C00006,invoice_debit,-89.0,2024-12-11,invoice,settled
ENT_INV_C00006_23_P,C00006,payment,89.0,2025-01-14,direct_debit,settled
ENT_INV_C00007_00_D,C00007,invoice_debit,-99.0,2023-01-08,invoice,settled
ENT_INV_C00007_00_P,C00007,payment,99.0,2023-02-11,direct_debit,settled
ENT_INV_C00007_01_D,C00007,invoice_debit,-99.0,2023-02-08,invoice,settled
ENT_INV_C00007_01_P,C00007,payment,99.0,2023-03-11,direct_debit,settled
ENT_INV_C00007_02_D,C00007,invoice_debit,-99.0,2023-03-08,invoice,settled
ENT_INV_C00007_02_P,C00007,payment,99.0,2023-04-11,direct_debit,settled
ENT_INV_C00007_03_D,C00007,invoice_debit,-99.0,2023-04-08,invoice,settled
ENT_INV_C00007_03_P,C00007,payment,99.0,2023-05-11,direct_debit,settled
ENT_INV_C00007_04_D,C00007,invoice_debit,-99.0,2023-05-08,invoice,settled
ENT_INV_C00007_04_P,C00007,payment,99.0,2023-06-11,direct_debit,settled
ENT_INV_C00007_05_D,C00007,invoice_debit,-99.0,2023-06-08,invoice,settled
ENT_INV_C00007_05_P,C00007,payment,99.0,2023-07-11,direct_debit,settled
ENT_INV_C00007_06_D,C00007,invoice_debit,-99.0,2023-07-08,invoice,settled
ENT_INV_C00007_06_P,C00007,payment,99.0,2023-08-11,direct_debit,settled
ENT_INV_C00007_07_D,C00007,invoice_debit,-99.0,2023-08-08,invoice,settled
ENT_INV_C00007_07_P,C00007,payment,99.0,2023-09-11,direct_debit,settled
ENT_INV_C00007_08_D,C00007,invoice_debit,-99.0,2023-09-08,invoice,settled
ENT_INV_C00007_08_P,C00007,payment,99.0,2023-10-11,direct_debit,settled
ENT_INV_C00007_09_D,C00007,invoice_debit,-99.0,2023-10-08,invoice,settled
ENT_INV_C00007_09_P,C00007,payment,99.0,2023-11-11,direct_debit,settled
ENT_INV_C00007_10_D,C00007,invoice_debit,-99.0,2023-11-08,invoice,settled
ENT_INV_C00007_10_P,C00007,payment,99.0,2023-12-11,direct_debit,settled
ENT_INV_C00007_11_D,C00007,invoice_debit,-99.0,2023-12-08,invoice,settled
ENT_INV_C00007_11_P,C00007,payment,99.0,2024-01-11,direct_debit,settled
ENT_INV_C00007_12_D,C00007,invoice_debit,-99.0,2024-01-08,invoice,settled
ENT_INV_C00007_12_P,C00007,payment,99.0,2024-02-11,direct_debit,settled
ENT_INV_C00007_13_D,C00007,invoice_debit,-99.0,2024-02-08,invoice,settled
ENT_INV_C00007_13_P,C00007,payment,99.0,2024-03-11,direct_debit,settled
ENT_INV_C00007_14_D,C00007,invoice_debit,-99.0,2024-03-08,invoice,settled
ENT_INV_C00007_14_P,C00007,payment,99.0,2024-04-11,direct_debit,settled
ENT_INV_C00007_15_D,C00007,invoice_debit,-99.0,2024-04-08,invoice,settled
ENT_INV_C00007_15_P,C00007,payment,99.0,2024-05-11,direct_debit,settled
ENT_INV_C00007_16_D,C00007,invoice_debit,-99.0,2024-05-08,invoice,settled
ENT_INV_C00007_16_P,C00007,payment,99.0,2024-06-11,direct_debit,settled
ENT_INV_C00007_17_D,C00007,invoice_debit,-99.0,2024-06-08,invoice,settled
ENT_INV_C00007_17_P,C00007,payment,99.0,2024-07-11,direct_debit,settled
ENT_INV_C00007_18_D,C00007,invoice_debit,-99.0,2024-07-08,invoice,settled
ENT_INV_C00007_18_P,C00007,payment,99.0,2024-08-11,direct_debit,settled
ENT_INV_C00007_19_D,C00007,invoice_debit,-99.0,2024-08-08,invoice,settled
ENT_INV_C00007_19_P,C00007,payment,99.0,2024-09-11,direct_debit,settled
ENT_INV_C00007_20_D,C00007,invoice_debit,-99.0,2024-09-08,invoice,settled
ENT_INV_C00007_20_P,C00007,payment,99.0,2024-10-11,direct_debit,settled
ENT_INV_C00007_21_D,C00007,invoice_debit,-99.0,2024-10-08,invoice,settled
ENT_INV_C00007_21_P,C00007,payment,99.0,2024-11-11,direct_debit,settled
ENT_INV_C00007_22_D,C00007,invoice_debit,-99.0,2024-11-08,invoice,settled
ENT_INV_C00007_22_P,C00007,payment,99.0,2024-12-11,direct_debit,settled
ENT_INV_C00007_23_D,C00007,invoice_debit,-99.0,2024-12-08,invoice,settled
ENT_INV_C00007_23_P,C00007,payment,99.0,2025-01-11,direct_debit,settled
ENT_INV_C00008_00_D,C00008,invoice_debit,-99.0,2023-02-08,invoice,settled
ENT_INV_C00008_00_P,C00008,payment,99.0,2023-03-11,direct_debit,settled
ENT_INV_C00008_01_D,C00008,invoice_debit,-99.0,2023-03-08,invoice,settled
ENT_INV_C00008_01_P,C00008,payment,99.0,2023-04-11,direct_debit,settled
ENT_INV_C00008_02_D,C00008,invoice_debit,-99.0,2023-04-08,invoice,settled
ENT_INV_C00008_02_P,C00008,payment,99.0,2023-05-11,direct_debit,settled
ENT_INV_C00008_03_D,C00008,invoice_debit,-99.0,2023-05-08,invoice,settled
ENT_INV_C00008_03_P,C00008,payment,99.0,2023-06-11,direct_debit,settled
ENT_INV_C00008_04_D,C00008,invoice_debit,-99.0,2023-06-08,invoice,settled
ENT_INV_C00008_04_P,C00008,payment,99.0,2023-07-11,direct_debit,settled
ENT_INV_C00008_05_D,C00008,invoice_debit,-99.0,2023-07-08,invoice,settled
ENT_INV_C00008_05_P,C00008,payment,99.0,2023-08-11,direct_debit,settled
ENT_INV_C00008_06_D,C00008,invoice_debit,-99.0,2023-08-08,invoice,settled
ENT_INV_C00008_06_P,C00008,payment,99.0,2023-09-11,direct_debit,settled
ENT_INV_C00008_07_D,C00008,invoice_debit,-99.0,2023-09-08,invoice,settled
ENT_INV_C00008_07_P,C00008,payment,99.0,2023-10-11,direct_debit,settled
ENT_INV_C00008_08_D,C00008,invoice_debit,-99.0,2023-10-08,invoice,settled
ENT_INV_C00008_08_P,C00008,payment,99.0,2023-11-11,direct_debit,settled
ENT_INV_C00008_09_D,C00008,invoice_debit,-99.0,2023-11-08,invoice,settled
ENT_INV_C00008_09_P,C00008,payment,99.0,2023-12-11,direct_debit,settled
ENT_INV_C00008_10_D,C00008,invoice_debit,-99.0,2023-12-08,invoice,settled
ENT_INV_C00008_10_P,C00008,payment,99.0,2024-01-11,direct_debit,settled
ENT_INV_C00008_11_D,C00008,invoice_debit,-99.0,2024-01-08,invoice,settled
ENT_INV_C00008_11_P,C00008,payment,99.0,2024-02-11,direct_debit,settled
ENT_INV_C00008_12_D,C00008,invoice_debit,-99.0,2024-02-08,invoice,settled
ENT_INV_C00008_12_P,C00008,payment,99.0,2024-03-11,direct_debit,settled
ENT_INV_C00008_13_D,C00008,invoice_debit,-99.0,2024-03-08,invoice,settled
ENT_INV_C00008_13_P,C00008,payment,99.0,2024-04-11,direct_debit,settled
ENT_INV_C00008_14_D,C00008,invoice_debit,-99.0,2024-04-08,invoice,settled
ENT_INV_C00008_14_P,C00008,payment,99.0,2024-05-11,direct_debit,settled
ENT_INV_C00008_15_D,C00008,invoice_debit,-99.0,2024-05-08,invoice,settled
ENT_INV_C00008_15_P,C00008,payment,99.0,2024-06-11,direct_debit,settled
ENT_INV_C00008_16_D,C00008,invoice_debit,-99.0,2024-06-08,invoice,settled
ENT_INV_C00008_16_P,C00008,payment,99.0,2024-07-11,direct_debit,settled
ENT_INV_C00008_17_D,C00008,invoice_debit,-99.0,2024-07-08,invoice,settled
ENT_INV_C00008_17_P,C00008,payment,99.0,2024-08-11,direct_debit,settled
ENT_INV_C00008_18_D,C00008,invoice_debit,-99.0,2024-08-08,invoice,settled
ENT_INV_C00008_18_P,C00008,payment,99.0,2024-09-11,direct_debit,settled
ENT_INV_C00008_19_D,C00008,invoice_debit,-99.0,2024-09-08,invoice,settled
ENT_INV_C00008_19_P,C00008,payment,99.0,2024-10-11,direct_debit,settled
ENT_INV_C00008_20_D,C00008,invoice_debit,-99.0,2024-10-08,invoice,settled
ENT_INV_C00008_20_P,C00008,payment,99.0,2024-11-11,direct_debit,settled
ENT_INV_C00008_21_D,C00008,invoice_debit,-99.0,2024-11-08,invoice,settled
ENT_INV_C00008_21_P,C00008,payment,99.0,2024-12-11,direct_debit,settled
ENT_INV_C00008_22_D,C00008,invoice_debit,-99.0,2024-12-08,invoice,settled
ENT_INV_C00008_22_P,C00008,payment,99.0,2025-01-11,direct_debit,settled
ENT_INV_C00008_23_D,C00008,invoice_debit,-99.0,2025-01-08,invoice,settled
ENT_INV_C00008_23_P,C00008,payment,99.0,2025-02-11,direct_debit,settled
ENT_INV_C00009_00_D,C00009,invoice_debit,-75.0,2023-05-28,invoice,settled
ENT_INV_C00009_00_P,C00009,payment,75.0,2023-07-01,direct_debit,settled
ENT_INV_C00009_01_D,C00009,invoice_debit,-75.0,2023-06-28,invoice,settled
ENT_INV_C00009_01_P,C00009,payment,75.0,2023-07-31,direct_debit,settled
ENT_INV_C00009_02_D,C00009,invoice_debit,-75.0,2023-07-28,invoice,settled
ENT_INV_C00009_02_P,C00009,payment,75.0,2023-08-31,direct_debit,settled
ENT_INV_C00009_03_D,C00009,invoice_debit,-75.0,2023-08-28,invoice,settled
ENT_INV_C00009_03_P,C00009,payment,75.0,2023-10-01,direct_debit,settled
ENT_INV_C00009_04_D,C00009,invoice_debit,-75.0,2023-09-28,invoice,settled
ENT_INV_C00009_04_P,C00009,payment,75.0,2023-10-31,direct_debit,settled
ENT_INV_C00009_05_D,C00009,invoice_debit,-75.0,2023-10-28,invoice,settled
ENT_INV_C00009_05_P,C00009,payment,75.0,2023-12-01,direct_debit,settled
ENT_INV_C00009_06_D,C00009,invoice_debit,-75.0,2023-11-28,invoice,settled
ENT_INV_C00009_06_P,C00009,payment,75.0,2023-12-31,direct_debit,settled
ENT_INV_C00009_07_D,C00009,invoice_debit,-75.0,2023-12-28,invoice,settled
ENT_INV_C00009_07_P,C00009,payment,75.0,2024-01-31,direct_debit,settled
ENT_INV_C00009_08_D,C00009,invoice_debit,-75.0,2024-01-28,invoice,settled
ENT_INV_C00009_08_P,C00009,payment,75.0,2024-03-02,direct_debit,settled
ENT_INV_C00009_09_D,C00009,invoice_debit,-75.0,2024-02-28,invoice,settled
ENT_INV_C00009_09_P,C00009,payment,75.0,2024-03-31,direct_debit,settled
ENT_INV_C00009_10_D,C00009,invoice_debit,-75.0,2024-03-28,invoice,settled
ENT_INV_C00009_10_P,C00009,payment,75.0,2024-05-01,direct_debit,settled
ENT_INV_C00009_11_D,C00009,invoice_debit,-75.0,2024-04-28,invoice,settled
ENT_INV_C00009_11_P,C00009,payment,75.0,2024-05-31,direct_debit,settled
ENT_INV_C00009_12_D,C00009,invoice_debit,-75.0,2024-05-28,invoice,settled
ENT_INV_C00009_12_P,C00009,payment,75.0,2024-07-01,direct_debit,settled
ENT_INV_C00009_13_D,C00009,invoice_debit,-75.0,2024-06-28,invoice,settled
ENT_INV_C00009_13_P,C00009,payment,75.0,2024-07-31,direct_debit,settled
ENT_INV_C00009_14_D,C00009,invoice_debit,-75.0,2024-07-28,invoice,settled
ENT_INV_C00009_14_P,C00009,payment,75.0,2024-08-31,direct_debit,settled
ENT_INV_C00009_15_D,C00009,invoice_debit,-75.0,2024-08-28,invoice,settled
ENT_INV_C00009_15_P,C00009,payment,75.0,2024-10-01,direct_debit,settled
ENT_INV_C00009_16_D,C00009,invoice_debit,-75.0,2024-09-28,invoice,settled
ENT_INV_C00009_16_P,C00009,payment,75.0,2024-10-31,direct_debit,settled
ENT_INV_C00009_17_D,C00009,invoice_debit,-75.0,2024-10-28,invoice,settled
ENT_INV_C00009_17_P,C00009,payment,75.0,2024-12-01,direct_debit,settled
ENT_INV_C00009_18_D,C00009,invoice_debit,-75.0,2024-11-28,invoice,settled
ENT_INV_C00009_18_P,C00009,payment,75.0,2024-12-31,direct_debit,settled
ENT_INV_C00009_19_D,C00009,invoice_debit,-75.0,2024-12-28,invoice,settled
ENT_INV_C00009_19_P,C00009,payment,75.0,2025-01-31,direct_debit,settled
ENT_INV_C00009_20_D,C00009,invoice_debit,-75.0,2025-01-28,invoice,settled
ENT_INV_C00009_20_P,C00009,payment,75.0,2025-03-03,direct_debit,settled
ENT_INV_C00009_21_D,C00009,invoice_debit,-75.0,2025-02-28,invoice,settled
ENT_INV_C00009_21_P,C00009,payment,75.0,2025-03-31,direct_debit,settled
ENT_INV_C00009_22_D,C00009,invoice_debit,-75.0,2025-03-28,invoice,settled
ENT_INV_C00009_22_P,C00009,payment,75.0,2025-05-01,direct_debit,settled
ENT_INV_C00009_23_D,C00009,invoice_debit,-75.0,2025-04-28,invoice,settled
ENT_INV_C00009_23_P,C00009,payment,75.0,2025-05-31,direct_debit,settled
ENT_INV_C00010_00_D,C00010,invoice_debit,-89.0,2023-02-26,invoice,settled
ENT_INV_C00010_00_P,C00010,payment,89.0,2023-03-29,direct_debit,settled
ENT_INV_C00010_01_D,C00010,invoice_debit,-89.0,2023-03-26,invoice,settled
ENT_INV_C00010_01_P,C00010,payment,89.0,2023-04-29,direct_debit,settled
ENT_INV_C00010_02_D,C00010,invoice_debit,-89.0,2023-04-26,invoice,settled
ENT_INV_C00010_02_P,C00010,payment,89.0,2023-05-29,direct_debit,settled
ENT_INV_C00010_03_D,C00010,invoice_debit,-89.0,2023-05-26,invoice,settled
ENT_INV_C00010_03_P,C00010,payment,89.0,2023-06-29,direct_debit,settled
ENT_INV_C00010_04_D,C00010,invoice_debit,-89.0,2023-06-26,invoice,settled
ENT_INV_C00010_04_P,C00010,payment,89.0,2023-07-29,direct_debit,settled
ENT_INV_C00010_05_D,C00010,invoice_debit,-89.0,2023-07-26,invoice,settled
ENT_INV_C00010_05_P,C00010,payment,89.0,2023-08-29,direct_debit,settled
ENT_INV_C00010_06_D,C00010,invoice_debit,-89.0,2023-08-26,invoice,settled
ENT_INV_C00010_06_P,C00010,payment,89.0,2023-09-29,direct_debit,settled
ENT_INV_C00010_07_D,C00010,invoice_debit,-89.0,2023-09-26,invoice,settled
ENT_INV_C00010_07_P,C00010,payment,89.0,2023-10-29,direct_debit,settled
ENT_INV_C00010_08_D,C00010,invoice_debit,-89.0,2023-10-26,invoice,settled
ENT_INV_C00010_08_P,C00010,payment,89.0,2023-11-29,direct_debit,settled
ENT_INV_C00010_09_D,C00010,invoice_debit,-89.0,2023-11-26,invoice,settled
ENT_INV_C00010_09_P,C00010,payment,89.0,2023-12-29,direct_debit,settled
ENT_INV_C00010_10_D,C00010,invoice_debit,-89.0,2023-12-26,invoice,settled
ENT_INV_C00010_10_P,C00010,payment,89.0,2024-01-29,direct_debit,settled
ENT_INV_C00010_11_D,C00010,invoice_debit,-89.0,2024-01-26,invoice,settled
ENT_INV_C00010_11_P,C00010,payment,89.0,2024-02-29,direct_debit,settled
ENT_INV_C00010_12_D,C00010,invoice_debit,-89.0,2024-02-26,invoice,settled
ENT_INV_C00010_12_P,C00010,payment,89.0,2024-03-29,direct_debit,settled
ENT_INV_C00010_13_D,C00010,invoice_debit,-89.0,2024-03-26,invoice,settled
ENT_INV_C00010_13_P,C00010,payment,89.0,2024-04-29,direct_debit,settled
ENT_INV_C00010_14_D,C00010,invoice_debit,-89.0,2024-04-26,invoice,settled
ENT_INV_C00010_14_P,C00010,payment,89.0,2024-05-29,direct_debit,settled
ENT_INV_C00010_15_D,C00010,invoice_debit,-89.0,2024-05-26,invoice,settled
ENT_INV_C00010_15_P,C00010,payment,89.0,2024-06-29,direct_debit,settled
ENT_INV_C00010_16_D,C00010,invoice_debit,-89.0,2024-06-26,invoice,settled
ENT_INV_C00010_16_P,C00010,payment,89.0,2024-07-29,direct_debit,settled
ENT_INV_C00010_17_D,C00010,invoice_debit,-89.0,2024-07-26,invoice,settled
ENT_INV_C00010_17_P,C00010,payment,89.0,2024-08-29,direct_debit,settled
ENT_INV_C00010_18_D,C00010,invoice_debit,-89.0,2024-08-26,invoice,settled
ENT_INV_C00010_18_P,C00010,payment,89.0,2024-09-29,direct_debit,settled
ENT_INV_C00010_19_D,C00010,invoice_debit,-89.0,2024-09-26,invoice,settled
ENT_INV_C00010_19_P,C00010,payment,89.0,2024-10-29,direct_debit,settled
ENT_INV_C00010_20_D,C00010,invoice_debit,-89.0,2024-10-26,invoice,settled
ENT_INV_C00010_20_P,C00010,payment,89.0,2024-11-29,direct_debit,settled
ENT_INV_C00010_21_D,C00010,invoice_debit,-89.0,2024-11-26,invoice,settled
ENT_INV_C00010_21_P,C00010,payment,89.0,2024-12-29,direct_debit,settled
ENT_INV_C00010_22_D,C00010,invoice_debit,-89.0,2024-12-26,invoice,settled
ENT_INV_C00010_22_P,C00010,payment,89.0,2025-01-29,direct_debit,settled
ENT_INV_C00010_23_D,C00010,invoice_debit,-89.0,2025-01-26,invoice,settled
ENT_INV_C00010_23_P,C00010,payment,89.0,2025-03-01,direct_debit,settled
ENT_INV_C00011_00_D,C00011,invoice_debit,-89.0,2023-05-07,invoice,settled
ENT_INV_C00011_00_P,C00011,payment,89.0,2023-06-10,direct_debit,settled
ENT_INV_C00011_01_D,C00011,invoice_debit,-89.0,2023-06-07,invoice,settled
ENT_INV_C00011_01_P,C00011,payment,89.0,2023-07-10,direct_debit,settled
ENT_INV_C00011_02_D,C00011,invoice_debit,-89.0,2023-07-07,invoice,settled
ENT_INV_C00011_02_P,C00011,payment,89.0,2023-08-10,direct_debit,settled
ENT_INV_C00011_03_D,C00011,invoice_debit,-89.0,2023-08-07,invoice,settled
ENT_INV_C00011_03_P,C00011,payment,89.0,2023-09-10,direct_debit,settled
ENT_INV_C00011_04_D,C00011,invoice_debit,-89.0,2023-09-07,invoice,settled
ENT_INV_C00011_04_P,C00011,payment,89.0,2023-10-10,direct_debit,settled
ENT_INV_C00011_05_D,C00011,invoice_debit,-89.0,2023-10-07,invoice,settled
ENT_INV_C00011_05_P,C00011,payment,89.0,2023-11-10,direct_debit,settled
ENT_INV_C00011_06_D,C00011,invoice_debit,-89.0,2023-11-07,invoice,settled
ENT_INV_C00011_06_P,C00011,payment,89.0,2023-12-10,direct_debit,settled
ENT_INV_C00011_07_D,C00011,invoice_debit,-89.0,2023-12-07,invoice,settled
ENT_INV_C00011_07_P,C00011,payment,89.0,2024-01-10,direct_debit,settled
ENT_INV_C00011_08_D,C00011,invoice_debit,-89.0,2024-01-07,invoice,settled
ENT_INV_C00011_08_P,C00011,payment,89.0,2024-02-10,direct_debit,settled
ENT_INV_C00011_09_D,C00011,invoice_debit,-89.0,2024-02-07,invoice,settled
ENT_INV_C00011_09_P,C00011,payment,89.0,2024-03-10,direct_debit,settled
ENT_INV_C00011_10_D,C00011,invoice_debit,-89.0,2024-03-07,invoice,settled
ENT_INV_C00011_10_P,C00011,payment,89.0,2024-04-10,direct_debit,settled
ENT_INV_C00011_11_D,C00011,invoice_debit,-89.0,2024-04-07,invoice,settled
ENT_INV_C00011_11_P,C00011,payment,89.0,2024-05-10,direct_debit,settled
ENT_INV_C00011_12_D,C00011,invoice_debit,-89.0,2024-05-07,invoice,settled
ENT_INV_C00011_12_P,C00011,payment,89.0,2024-06-10,direct_debit,settled
ENT_INV_C00011_13_D,C00011,invoice_debit,-89.0,2024-06-07,invoice,settled
ENT_INV_C00011_13_P,C00011,payment,89.0,2024-07-10,direct_debit,settled
ENT_INV_C00011_14_D,C00011,invoice_debit,-89.0,2024-07-07,invoice,settled
ENT_INV_C00011_14_P,C00011,payment,89.0,2024-08-10,direct_debit,settled
ENT_INV_C00011_15_D,C00011,invoice_debit,-89.0,2024-08-07,invoice,settled
ENT_INV_C00011_15_P,C00011,payment,89.0,2024-09-10,direct_debit,settled
ENT_INV_C00011_16_D,C00011,invoice_debit,-89.0,2024-09-07,invoice,settled
ENT_INV_C00011_16_P,C00011,payment,89.0,2024-10-10,direct_debit,settled
ENT_INV_C00011_17_D,C00011,invoice_debit,-89.0,2024-10-07,invoice,settled
ENT_INV_C00011_17_P,C00011,payment,89.0,2024-11-10,direct_debit,settled
ENT_INV_C00011_18_D,C00011,invoice_debit,-89.0,2024-11-07,invoice,settled
ENT_INV_C00011_18_P,C00011,payment,89.0,2024-12-10,direct_debit,settled
ENT_INV_C00011_19_D,C00011,invoice_debit,-89.0,2024-12-07,invoice,settled
ENT_INV_C00011_19_P,C00011,payment,89.0,2025-01-10,direct_debit,settled
ENT_INV_C00011_20_D,C00011,invoice_debit,-89.0,2025-01-07,invoice,settled
ENT_INV_C00011_20_P,C00011,payment,89.0,2025-02-10,direct_debit,settled
ENT_INV_C00011_21_D,C00011,invoice_debit,-89.0,2025-02-07,invoice,settled
ENT_INV_C00011_21_P,C00011,payment,89.0,2025-03-10,direct_debit,settled
ENT_INV_C00011_22_D,C00011,invoice_debit,-89.0,2025-03-07,invoice,settled
ENT_INV_C00011_22_P,C00011,payment,89.0,2025-04-10,direct_debit,settled
ENT_INV_C00011_23_D,C00011,invoice_debit,-89.0,2025-04-07,invoice,settled
ENT_INV_C00011_23_P,C00011,payment,89.0,2025-05-10,direct_debit,settled
ENT_INV_C00012_00_D,C00012,invoice_debit,-59.0,2023-03-21,invoice,settled
ENT_INV_C00012_00_P,C00012,payment,59.0,2023-04-24,direct_debit,settled
ENT_INV_C00012_01_D,C00012,invoice_debit,-59.0,2023-04-21,invoice,settled
ENT_INV_C00012_01_P,C00012,payment,59.0,2023-05-24,direct_debit,settled
ENT_INV_C00012_02_D,C00012,invoice_debit,-59.0,2023-05-21,invoice,settled
ENT_INV_C00012_02_P,C00012,payment,59.0,2023-06-24,direct_debit,settled
ENT_INV_C00012_03_D,C00012,invoice_debit,-59.0,2023-06-21,invoice,settled
ENT_INV_C00012_03_P,C00012,payment,59.0,2023-07-24,direct_debit,settled
ENT_INV_C00012_04_D,C00012,invoice_debit,-59.0,2023-07-21,invoice,settled
ENT_INV_C00012_04_P,C00012,payment,59.0,2023-08-24,direct_debit,settled
ENT_INV_C00012_05_D,C00012,invoice_debit,-59.0,2023-08-21,invoice,settled
ENT_INV_C00012_05_P,C00012,payment,59.0,2023-09-24,direct_debit,settled
ENT_INV_C00012_06_D,C00012,invoice_debit,-59.0,2023-09-21,invoice,settled
ENT_INV_C00012_06_P,C00012,payment,59.0,2023-10-24,direct_debit,settled
ENT_INV_C00012_07_D,C00012,invoice_debit,-59.0,2023-10-21,invoice,settled
ENT_INV_C00012_07_P,C00012,payment,59.0,2023-11-24,direct_debit,settled
ENT_INV_C00012_08_D,C00012,invoice_debit,-59.0,2023-11-21,invoice,settled
ENT_INV_C00012_08_P,C00012,payment,59.0,2023-12-24,direct_debit,settled
ENT_INV_C00012_09_D,C00012,invoice_debit,-59.0,2023-12-21,invoice,settled
ENT_INV_C00012_09_P,C00012,payment,59.0,2024-01-24,direct_debit,settled
ENT_INV_C00012_10_D,C00012,invoice_debit,-59.0,2024-01-21,invoice,settled
ENT_INV_C00012_10_P,C00012,payment,59.0,2024-02-24,direct_debit,settled
ENT_INV_C00012_11_D,C00012,invoice_debit,-59.0,2024-02-21,invoice,settled
ENT_INV_C00012_11_P,C00012,payment,59.0,2024-03-24,direct_debit,settled
ENT_INV_C00012_12_D,C00012,invoice_debit,-59.0,2024-03-21,invoice,settled
ENT_INV_C00012_12_P,C00012,payment,59.0,2024-04-24,direct_debit,settled
ENT_INV_C00012_13_D,C00012,invoice_debit,-59.0,2024-04-21,invoice,settled
ENT_INV_C00012_13_P,C00012,payment,59.0,2024-05-24,direct_debit,settled
ENT_INV_C00012_14_D,C00012,invoice_debit,-59.0,2024-05-21,invoice,settled
ENT_INV_C00012_14_P,C00012,payment,59.0,2024-06-24,direct_debit,settled
ENT_INV_C00012_15_D,C00012,invoice_debit,-59.0,2024-06-21,invoice,settled
ENT_INV_C00012_15_P,C00012,payment,59.0,2024-07-24,direct_debit,settled
ENT_INV_C00012_16_D,C00012,invoice_debit,-59.0,2024-07-21,invoice,settled
ENT_INV_C00012_16_P,C00012,payment,59.0,2024-08-24,direct_debit,settled
ENT_INV_C00012_17_D,C00012,invoice_debit,-59.0,2024-08-21,invoice,settled
ENT_INV_C00012_17_P,C00012,payment,59.0,2024-09-24,direct_debit,settled
ENT_INV_C00012_18_D,C00012,invoice_debit,-59.0,2024-09-21,invoice,settled
ENT_INV_C00012_18_P,C00012,payment,59.0,2024-10-24,direct_debit,settled
ENT_INV_C00012_19_D,C00012,invoice_debit,-59.0,2024-10-21,invoice,settled
